,index,tweet,mark
1474,6506,Rt 15 northbound all lanes closed and detoured at Rt 206/CR 585 in Lafayette due to a crash investigation. Follow detour or plan alternate route,0
1475,6507,Update: NJ TRANSIT rail service in and out of Penn Station New York is on or close to schedule with residual delays following an earlier Amtrak track condition near Secaucus.,0
1476,6508,Update: NJ TRANSIT rail service in and out of Penn Station New York is on or close to schedule with residual delays following an earlier Amtrak track condition near Secaucus.,0
1477,6509,Update: NJ TRANSIT rail service in and out of Penn Station New York is on or close to schedule with residual delays following an earlier Amtrak track condition near Secaucus.,0
1478,6510,Update: NJ TRANSIT rail service in and out of Penn Station New York is on or close to schedule with residual delays following an earlier Amtrak track condition near Secaucus.,0
1479,6511,Update: NJ TRANSIT rail service in and out of Penn Station New York is on or close to schedule with residual delays following an earlier Amtrak track condition near Secaucus.,0
1480,6512,Update: NJ TRANSIT rail service in and out of Penn Station New York is on or close to schedule with residual delays following an earlier Amtrak track condition near Secaucus.,0
1481,6513,Update: NJ TRANSIT rail service in and out of Penn Station New York is on or close to schedule with residual delays following an earlier Amtrak track condition near Secaucus.,0
1482,6544,"Bus Route No. 114 to New York will operate via Mountain Ave, Norwood Ave/North Dr and Route 22 due to road closure on Mountain Ave between Route 22 and Norwood Ave in North Plainfield.",0
1483,6545,"Bus Route No. 114 to Bridgewater will operate via Wilson Ave, Route 22 and Watchung Ave due to road closure on Mountain Ave between Route 22 and Norwood Ave in North Plainfield.",0
1484,6548,Stewart Mader shares four tips for a better trip during the Alexander Road closure in Princeton. Take the Dinky - it’s the best way to get to Princeton Junction & Back!  pic.twitter.com/n7cOwTZckq,0
1485,6558,Rt 1&9 Truck northbound all lanes closed and detoured at Sip Ave in Jersey City for a crash investigation. Follow detour or plan alternate route,0
1486,6600,Train service in and out of Penn Station New York is operating on or close to schedule with residual delays to trains still en route following an earlier disabled train in New York.,0
1487,6601,Train service in and out of Penn Station New York is operating on or close to schedule with residual delays to trains still en route following an earlier disabled train in New York.,0
1488,6602,Train service in and out of Penn Station New York is operating on or close to schedule with residual delays to trains still en route following an earlier disabled train in New York.,0
1489,6603,Train service in and out of Penn Station New York is operating on or close to schedule with residual delays to trains still en route following an earlier disabled train in New York.,0
1490,6604,Train service in and out of Penn Station New York is operating on or close to schedule with residual delays to trains still en route following an earlier disabled train in New York.,0
1491,6610,"Bus Route No. 553 will operate on a detour in Millville. Main St and Sharp St closed due to road construction work. Buses to Upper Deerfield will use Broad St., Sharp St. and Main St.",0
1492,6687,"Route 9, both directions, north of Garden State Parkway northbound to Route 9, Bass River, all lanes closed due to crash and disabled tractor trailer. Slow down, use caution and consider alternate route.",0
1493,6692,"Bus Route No. 559, the 3:42 pm arrival into AC Station will operate with a delay of 40 minutes due to a road closure near Rte. 9 and Oak Island Rd in Bass River.",0
1494,6693,Rt 94 all lanes closed both directions between CR 517/Mcafee Rd and South of CR 515/Stockholm Rd in Vernon due to building fire. Follow detour or plan alternate route,0
1495,6702,"Update: Route 24, both directions, ramp to Exit 9A, Broad St/Millburn/Summit, Summit, ramp closed due to ongoing fuel spill cleanup. Route 124, both directions at CR 512, Millburn, ONLY Right Lane Northbound open - all other lanes closed. Use caution, consider alternate route.",0
1496,6717,"Bus Route No. 85 will operate on a detour in Jersey City. 5th St. btwn Summit Ave and Thorne St. closed due to road construction work. Buses to Hoboken will use 5th St., JFK Blvd, Thorne St., Summit Ave and Congress St.",0
1497,6721,Downed pole on Rt 208 northbound all lanes remain closed and detoured South of Ewing Av in Franklin Lakes due to a downed pole. Follow detour or plan alternate route,0
1498,6735,Rt 9 all lanes closed in both directions North of Rt 83 in Dennis Twp due to a crash and downed utility pole. Follow detour or plan alternate route,0
1499,6738,"Seven and Five - The Dinky runs seven days a week, and it’s a quick five minutes between Princeton and Princeton Junction. Because of the road closure, the Dinky may be busier than usual, so give yourself extra time.   ",0
1500,6740,"Beginning Wednesday, Nov 6, Alexander Road/Street in Princeton will close for about six months while  and Mercer County replace two aging bridges and a stream culvert. Here are four tips to get to Princeton Junction & Back!  pic.twitter.com/VukZzdhjj4",0
1501,6743,"Seven and Five - The Dinky runs seven days a week, and it’s a quick five minutes between Princeton and Princeton Junction. Because of the road closure, the Dinky may be busier than usual, so give yourself extra time.   ",0
1502,6745,"Beginning Wednesday, Nov 6, Alexander Road/Street in Princeton will close for about six months while  and Mercer County replace two aging bridges and a stream culvert. Here are four tips to get to Princeton Junction & Back!  pic.twitter.com/o0VCv44oHd",0
1503,6761,"I-76 eastbound right lane closed West of Exit 1D - Rt 130 in Gloucester City for emergency construction. Use caution, slow down and expect dealys",0
1504,6776,"Bus Route No. 70 to Livingston Mall will operate via Center Street, Hanna Street, Mountain Avenue, Morris Avenue, Meisel Avenue, Route 24 West, Summit Avenue and Broad Street due to a road closure on Morris Avenue at Broad Street in Springfield.",0
1505,6777,"UPDATE: Rt 1&9 LOCAL SOUTHBOUND RIGHT LANE REOPENED, LOCAL NORTHBOUND RIGHT LANE REMAINS CLOSED at McClellan St in Newark for emergency repairs to replace damaged electrical lines and transformers. Use caution, slow down and expect delays",0
1506,6779,"Bus Route No. 70 to Livingston Mall will operate via Route 24 West, Springfield Avenue Circle to Short Hills Mall due to a road closure at Mountain and Morris Avenues in Springfield.",0
1507,6785,"UPDATE: Rt 1&9 LOCAL RIGHT LANE in both directions CLOSED at McClellan St in Newark for emergency repairs to replace damaged electrical lines and transformers. Use caution, slow down and expect delays",0
1508,6815,"Route 24, both direction, ramp to Exit 9A - Broad St/Millburn/Summit, Summit, ramp closed due to ongoing clean up of overturned tractor trailer fuel spill. Route 124 also closed in both directions at CR 512, Millburn Twp, for same. Use caution and consider alternate route.",0
1509,6840,Rt 1&9 all local & express lanes in both directions to be closed and detoured at McClellan St in Newark TODAY Sunday Nov. 3 from 3 PM thru 5 PM for emergency repairs to replace damaged electrical lines and transformers. Follow detour or plan alternate route,0
1510,6841,Bus service traveling on Broad St. between Central Ave and Market St is subject to delays and detours until 6 pm due to filming and round closure.,0
1511,6843,One lane of the southbound Western Spur will remain closed today for bridge deck repairs.   ,0
1512,6877,"UPDATE: Rt 34 SOUTHBOUND LEFT LANE REOPENED, RIGHT LANE REMAINS CLOSED in Wall due to downed poles, wires and traffic signals. Use caution, slow down and expect delays",0
1513,6879,"UPDATE: Rt 34 NORTHBOUND LANES, I-195 EASTBOUND RAMP & RT 138 WEST RAMP TO RT 34 NORTH REOPENED. RT 34 SOUTHBOUND REMAINS CLOSED in Wall due to downed poles, wires and traffic signals. Follow detour or plan alternate route until further notice",0
1514,6880,"I-287 northbound 2 left lanes of 4 lanes closed North of Exit 39 - Rt 10 in Hanover due to a crash investigation. Use caution, slow down and expect delays",0
1515,6888,One lane of the southbound Western Spur is closed this weekend for bridge deck repairs.   pic.twitter.com/wDGAIDkMBK,0
1516,6901,"Bus Route No. 85 will operate on a detour in Jersey City. Congress St and Central Ave closed due to fire activity. Buses to Hoboken will use Bleecker Ave, Central Ave, South St. and Congress St. Buses to American Dream will use Central Ave, Paterso... ",0
1517,6920,NJDOT Traffic Advisory -- Route 1&9 southbound ramp to Wilson Avenue to be closed and detoured tonight in Newark. Read more: ,0
1518,6939,One lane of the southbound Western Spur will be closed this weekend for bridge deck repairs.   pic.twitter.com/zMQFYLnGLY,0
1519,6946,Rt 10 all lanes closed and detoured in both directions at Pleasant Valley Way in West Orange due to malfunctioning traffic signal. Follow detour or plan alternate route,0
1520,6948,"UPDATE: Rt 34 ALL LANES REMAIN CLOSED in both directions at I-195, (MM4.1) in Wall Twp, and the I-195 EASTBOUND RAMP TO RT 34 NORTH & THE RT 138 WEST RAMP TO RT 34 NORTH ARE CLOSED due to a downed pole & wires and a downed Traffic Signal. Follow detour or plan alternate route",0
1521,6951,"UPDATE: Rt 34 ALL LANES REMAIN CLOSED in both directions at I-195, (MM4.1) in Wall Twp, and the I-195 WEST RAMP TO RT 34 NORTH & THE RT 138 WEST RAMP TO RT 34 NORTH ARE CLOSED due to a downed pole & wires and a downed Traffic Signal. Follow detour or plan alternate route",0
1522,6965,Bus Route No. 600 is resuming normal routing following earlier road closure/downed tree on Alexander at Rouzel in Princeton Jct.,0
1523,7003,"Bus Route No. 600 will operate via Washington Rd, Station Dr, and Route 1 South due to road closure/downed tree on Alexander at Rouzel in Princeton Jct.",0
1524,7006,Rt 206 all lanes closed and detoured in both directions South of CR 608/Dukes Pkwy in Hillsborough due to downed tree and wires. Follow detour or plan alternate route,0
1525,7007,"Bus Route No. 451 will operate via Springdale Road, Evesham Rd and Haddonfield Road due to road closure/downed tree on Morris Drive in Cherry Hill.",0
1526,7012,"Bus Route No. 607 will operate via Parkside, Stuyvesant, Lower Ferry Road, Parkway and Oakland due to road closure/downed tree at Parkside and Parkway in Trenton.",0
1527,7014,"Bus Route No. 608 will operate via Route 29, Upper Ferry Road and River Road due to road closure/downed tree on Sullivan Way at Route 29 in Trenton.",0
1528,7021,"Rt 34 all lanes closed and detoured in Both Directions at I-195, (MM4.1) in Wall Twp due to a Downed pole & wires and a downed Traffic Signal. Follow detour or plan alternate route",0
1529,7022,"Rt 27 all lanes closed and detoured in both Directions, South of Grove Av, (MM22.6) in Metuchen due to Downed wires. Follow detour or plan alternate route",0
1530,7024,"Rt 29 all lanes closed in both directions, South of Brookville Hollow Rd (MM21.5) in Delaware Twp due to a Downed tree & Rt 29 all lanes closed in both directions, South of CR 519/Kingwood-Stockton Rd (MM22.8) in Stockton due to Downed wires. Follow detour or plan alternate route",0
1531,7037,Rail service is operating on or close to schedule systemwide with residual delays to trains already enroute following earlier slippery rail conditions.,0
1532,7038,Rail service is operating on or close to schedule systemwide with residual delays to trains already enroute following earlier slippery rail conditions.,0
1533,7039,Rail service is operating on or close to schedule systemwide with residual delays to trains already enroute following earlier slippery rail conditions.,0
1534,7040,Rail service is operating on or close to schedule systemwide with residual delays to trains already enroute following earlier slippery rail conditions.,0
1535,7041,Rail service is operating on or close to schedule systemwide with residual delays to trains already enroute following earlier slippery rail conditions.,0
1536,7042,Rail service is operating on or close to schedule systemwide with residual delays to trains already enroute following earlier slippery rail conditions.,0
1537,7043,Rail service is operating on or close to schedule systemwide with residual delays to trains already enroute following earlier slippery rail conditions.,0
1538,7101,"I-78 westbound left lane closed West of Exit 11 - CR 614/Pattenburg Rd in Union Twp due to a jack-knifed tractor trailer. Use caution, slow down and expect delays",0
1539,7106,"Update: Bus Route No. 114 will operate on a detour in North Plainfield. Mountain Ave and Rte. 22 closed due to construction work. Buses to Bridgewater will use Rte. 22, and Watchung Ave. Buses to NY will use Mountain Ave, Norwood Ave and Rte. 22.",0
1540,7127,"Rt 130 southbound right lane and shoulder are closed South of CR 526/Robbinsville Allentown Rd in Robbinsville due to a crash investigation. Use caution, slow down and expect delays",0
1541,7128,Bus service traveling on Route 9 is operating on or close to schedule following an earlier motor vehicle accident on Route 9 and Fairway Lane in Old Bridge.,0
1542,7136,Bus service traveling on Route 3 East is operating on or close to schedule following an earlier motor vehicle accident in Secaucus.,0
1543,7152,"Pulaski Skyway southbound right lane closed near Rt 1&9 Truck Route/Raymond Blvd in Newark due to a crash. Use caution, slow down and expect delays",0
1544,7154,"Rt 55 northbound right lane closed North of Exit 35 - CR 674/Garden Rd in Vineland due to an overturned dump truck. Use caution, slow down and expect delays",0
1545,7156,Bus service traveling on Route 3 East is subject to delays of up to 15 minutes due to a motor vehicle accident in Secaucus. Three lanes are currently closed .,0
1546,7161,"I-80 eastbound Right lane closed East of Allamuchy Rest Area in Byram due to a crash with injuries. Use caution, slow down and expect delays",0
1547,7162,"I-195 westbound all lanes closed with traffic using the right shoulder West of Exit 5 - Rt 130 in Hamilton due to a jack-knifed tractor trailer. Use caution, slow down and expect delays",0
1548,7241,"Bus Route Nos. 11/28/29/72 will operate on a detour in Newark. Washington St and Central Ave closed due to a movie filming. Buses will use Central Ave, MLK Blvd., Orange St and Broad St.",0
1549,7262,"UPDATE: I-76 westbound 2 RIGHT LANES OUT OF 5 ARE CLOSED West of Exit 1B - I-295 in Gloucester City due to a truck fire. Use caution, slow down and expect delays",0
1550,7307,"I-76 westbound right lane and shoulder are closed West of Exit 1B - I-295 in Gloucester City due to a truck fire. Use caution, slow down and expect delays",0
1551,7309,Rt 73 northbound all lanes are closed and detoured at Rt 90 in Cinnaminson due to crash investigation. Follow detour or plan alternate route,0
1552,7310,Rt 35 all lanes remain closed and detoured both directions South of CR 7/Palmer Av in Middletown due to downed pole and wires. Follow detour or plan alternate route,0
1553,7332,"Route 30, both directions, west of CR 623/Elmwood Rd, Mullica, all lanes closed due to crash and downed traffic signal. Expect delays and consider alternate route.",0
1554,7370,"Route 22 westbound at Hillside Ave, Hillside, all lanes temporarily closed due to crash and fuel spill. Expect delays and consider alternate route.",0
1555,7380,"Route 47, both directions at Route 130, Westville, all lanes closed and detoured due to flooding. Expect delays and consider alternate route.",0
